Erpeldange-sur-Sûre,Burden,in den Birchen,haie,118
Erpeldange-sur-Sûre,Burden,in den Birchen,haie,118
Erpeldange-sur-Sûre,Burden,in den Birchen,haie,118
Erpeldange-sur-Sûre,Burden,in Burden,église/cimetière,118
Ettelbruck,Ettelbruck,in den Wangerten,jardin,119
Ettelbruck,Ettelbruck,in den Wangerten,jardin,119
Ettelbruck,Ettelbruck,in Oschplick,jardin,119
Ettelbruck,Ettelbruck,in der Koenigswies,terre labourable,119
Ettelbruck,Ettelbruck,in der Koenigswies,terre labourable,119
Ettelbruck,Ettelbruck,in der Koenigswies,pré,119
Ettelbruck,Ettelbruck,in der Ae,terre labourable,119
Ettelbruck,Ettelbruck,im untersten Teich,pré,119
Ettelbruck,Ettelbruck,Beim Birtzigerbour,terre labourable,119
Ettelbruck,Ettelbruck,in der Kalkesdelt,terre labourable,119
Ettelbruck,Ettelbruck,in den Weidenhoven,terre labourable,119
Ettelbruck,Ettelbruck,in den Weidenhoven,terre labourable,119
Ettelbruck,Ettelbruck,in den Weidenhoven,pré,119
Ettelbruck,Ettelbruck,in der Gewännchen,terre labourable,119
Ettelbruck,Ettelbruck,auf der Osterbach,terre labourable,119
Ettelbruck,Ettelbruck,auf der Osterbach,broussailles,119
Ettelbruck,Ettelbruck,in Warcken,Chapelle,119
Ettelbruck,Ettelbruck,bei der Kirch,maison du curé,119
Ettelbruck,Ettelbruck,bei der Kirch,jardin,119
Ettelbruck,Ettelbruck,bei der Kirch,place,119
Ettelbruck,Ettelbruck,oben der Redoute,cimetière,119
Ettelbruck,Ettelbruck,Grossgasse,église/place,119
Ettelbruck,Grentzingen,in Grentzingen,Chapelle,120
Schieren,Schieren,in der Ditchesbach,terre labourable,120
Schieren,Schieren,in den Jeichen,terre labourable,120
Feulen,Feulen,im Geischberg,terre labourable,123
Feulen,Feulen,auf der Groswies,terre labourable,123
Feulen,Feulen,unter Kachert,terre labourable,123
Feulen,Feulen,in der Gewann,terre labourable,123
Feulen,Feulen,auf Kemend,terre labourable,123
Feulen,Feulen,auf dem Bisserweg,terre labourable,123
Feulen,Feulen,auf dem Bisserweg,terre labourable,123
Feulen,Feulen,in den helgen Wies,pré,123
Feulen,Feulen,im Seif,pré,123
Feulen,Feulen,in der Bourwies,pré,123
Feulen,Feulen,in der Bourwies,terre labourable,123
Feulen,Feulen,über der Bruck,jardin,123
Feulen,Feulen,im Dorf,terre labourable,123
Feulen,Feulen,auf dem Kundel,terre labourable,123
Feulen,Feulen,im Eichenfelde,terre labourable,123
Feulen,Feulen,in der Wolfsbach,terre labourable,123
Feulen,Feulen,beim Kratzenburchen,pré,123
Feulen,Feulen,in der Schmalscheid,pré,123
Feulen,Feulen,im Brill,pré,123
Feulen,Feulen,im Johannesberg,haie,123
Feulen,Feulen,auf dem Langenhals,terre labourable,123
Feulen,Feulen,in der Eh,pré,123
Feulen,Feulen,auf Heng,terre labourable,123
Feulen,Feulen,auf Heng,terre labourable,123
Feulen,Feulen,auf der Kochertsgrächt,terre labourable,123
Feulen,Feulen,auf der Groswies,pré,123
Feulen,Feulen,auf der Groswies,terre labourable,123
Feulen,Feulen,auf der Danheck,bois,124
Feulen,Feulen,unter Kochert,terre labourable,124
Feulen,Feulen,unter dem Kirchweg,terre labourable,124
Feulen,Feulen,unter dem Kirchweg,pâture,124
Feulen,Feulen,in der Schmalscheid,haie,124
Feulen,Feulen,ober der Kirch,église,124
Feulen,Feulen,ober der Kirch,cimetière,124
Feulen,Oberfeulen,im Dorf,maison du vicaire,124
Feulen,Oberfeulen,im Dorf,jardin,124
Feulen,Oberfeulen,im Dorf,maison et place du presbytère,124
Feulen,Oberfeulen,im Dorf,jardin du presbytère,124
Feulen,Oberfeulen,im Dorf,Chapelle,124
Mertzig,Mertzig,auf der Grosswies,terre labourable,125
Feulen,Feulen,im dorf,Chapelle,125
Tandel,Bettel,village de Bessel,cimetière,127
Tandel,Brandenbourg,in Hoscheiderbach,haie,127
Tandel,Brandenbourg,unter der Landeler strassen,terre labourable,127
Tandel,Fouhren,in Pascheid,pré,127
Tandel,Fouhren,Reisterweg,terre labourable,127
Tandel,Fouhren,village de Fouhren,jardin,127
Tandel,Fouhren,im Thal,jardin,127
Tandel,Fouhren,village de Fouhren,cimetière,128
Tandel,Fouhren,village de Fouhren,église,128
Tandel,Fouhren,village de Fouhren,maison du curé/place,128
Tandel,Fouhren,village de Fouhren,jardin,128
Tandel,Fouhren,village de Fouhren,jardin,128
Tandel,Fouhren,village de Fouhren,jardin,128
Tandel,Longsdorf,Marxberg,jardin,128
Tandel,Walsdorf,hameau de Walsdorf,Chapelle,128
Parc Hosingen,Consthums,auf dem Paterbusch,haie,131
Parc Hosingen,Consthums,auf dem Paterbusch,haie,131
Parc Hosingen,Consthums,beim Hentgesbusch,haie,131
Parc Hosingen,Consthums,Ruckestell,pré,131
Parc Hosingen,Consthums,Kehsberg,pré,131
Parc Hosingen,Hoscheid,Hoscheid,jardin,131
Parc Hosingen,Hoscheid,aufm Backerberg,terre labourable,131
Parc Hosingen,Hoscheid,auf Wickenbour,vaine,131
Parc Hosingen,Hoscheid,hinter der Houscht,pré,131
Parc Hosingen,Hoscheid,hinter der Houscht,terre labourable,131
Parc Hosingen,Hoscheid,Hoscheid,église,131
Parc Hosingen,Hoscheid,Rondebusch / Dickts,église,131
Putscheid,Merscheid,auf dem Peterbusch,haie,132
Putscheid,Merscheid,bei Hengesbusch,haie,132
Vallée de l'Ernz,Medernach,im Langert,terre labourable,133
Vallée de l'Ernz,Medernach,im Gehr,pré,133
Vallée de l'Ernz,Medernach,in Medernach,jardin,133
Vallée de l'Ernz,Medernach,in den grauen Felder,terre labourable,133
Vallée de l'Ernz,Medernach,in Medernach,maison du curé,133
Vallée de l'Ernz,Medernach,in Medernach,jardin,133
Vallée de l'Ernz,Medernach,hinter der Muhle,pré,133
Vallée de l'Ernz,Medernach,im Hunswinkel,jardin,133
Vallée de l'Ernz,Medernach,auf dem Denn,terre labourable,133
Vallée de l'Ernz,Medernach,auf dem Hoscht,terre labourable,133
Vallée de l'Ernz,Medernach,Widenhowen,terre labourable,133
Vallée de l'Ernz,Medernach,im Gehr,,134
Vallée de l'Ernz,Medernach,in Medernach,jardin,134
Vallée de l'Ernz,Medernach,in der Spitz,terre labourable,134
Vallée de l'Ernz,Medernach,in der untersten Wiesen,jardin,134
Vallée de l'Ernz,Medernach,im Hunswinkel,jardin,134
Vallée de l'Ernz,Medernach,auf dem Denn,terre labourable,134
Vallée de l'Ernz,Medernach,auf dem Hoscht,jardin,134
Vallée de l'Ernz,Medernach,in Krackelesch,terre labourable,134
Vallée de l'Ernz,Medernach,in der Dieffenbach,terre labourable,134
Vallée de l'Ernz,Medernach,in Bunten,,134
Vallée de l'Ernz,Medernach,im Bruch,terre labourable,134
Vallée de l'Ernz,Medernach,auf Bischend,terre labourable,134
Vallée de l'Ernz,Medernach,hinter der Kirch,jardin,134
Vallée de l'Ernz,Medernach,im Gehr,pré,134
Vallée de l'Ernz,Medernach,in Bunter,terre labourable,134
Vallée de l'Ernz,Medernach,Savelborn,chapelle/place,135
Vallée de l'Ernz,Medernach,in Medernach,cimetière,135
Mertzig,Mertzig,in den Bourwiesen,pré,137
Mertzig,Mertzig,in den Bourwiesen,pature,137
Mertzig,Mertzig,in den Bourwiesen,pré,137
Mertzig,Mertzig,zu Obermertzig,jardin,137
Mertzig,Mertzig,in der Laach,pré,137
Mertzig,Mertzig,auf den Brüchen,pré,137
Mertzig,Mertzig,auf den Brüchen,pré,137
Mertzig,Mertzig,in den Grosswiesen,pré,137
Mertzig,Mertzig,in den Wempichen wiesen,pré,137
Mertzig,Mertzig,in den Wempichen wiesen,pré,137
Mertzig,Mertzig,im Grachtenfeld,terre labourable,137
Mertzig,Mertzig,im Grachtenfeld,pré,137
Mertzig,Mertzig,im Grachtenfeld,terre labourable,137
Mertzig,Mertzig,im Fichterloch,pré,137
Mertzig,Mertzig,im Dempel,pré,137
Mertzig,Mertzig,im Eichenbrouch,pré,137
Mertzig,Mertzig,in den Wampichter wiesen,pré,137
Mertzig,Mertzig,zu Niedermertzig,chapelle,137
Mertzig,Mertzig,in Nassfelder,église/place,137
Mertzig,Mertzig,zu Obermerzig,cimetière,137
Mertzig,Mertzig,auf dem Knap,terre labourable,138
Mertzig,Mertzig,auf dem Knap,terre labourable,138
Mertzig,Mertzig,in den Nassfelder,pré,138
Mertzig,Mertzig,zu Obermertzig,jardin du presbytère,138
Mertzig,Mertzig,zu Obermertzig,maison et place du presbytère,138
Mertzig,Mertzig,am fichtespaad,pré,138
Mertzig,Mertzig,am fichtespaad,terre labourable,138
Mertzig,Mertzig,am fichtespaad,terre labourable,138
Mertzig,Mertzig,auf der Langheck,terre labourable,138
Mertzig,Mertzig,auf den Acker,terre labourable,138
Mertzig,Mertzig,im Jachelschesfeld,terre labourable,138
Mertzig,Mertzig,im Jachelschesfeld,terre labourable,138
Mertzig,Mertzig,beim Eischbour,terre labourable,138
Mertzig,Mertzig,vor Zahlenbusch,terre labourable,138
Mertzig,Mertzig,bei der Hart,terre labourable,138
Mertzig,Mertzig,beim Weyer,terre labourable,138
Mertzig,Mertzig,auf der Langheck,terre labourable,138
Reisdorf,Hoesdorf,beim Lehbour,terre labourable,141
Bettendorf,Moestroff,im Neuenberg,broussailles,141
Reisdorf,Wallendorf-Pont,Direnpesch,pâture,141
Reisdorf,Reidorf,beim grosse Bour,terre labourable,141
Reisdorf,Reidorf,unter Kob,terre labourable,141
Reisdorf,Reidorf,im Ahl,pâture,141
Reisdorf,Reisdorf,auf Kapelshoh,terre labourable,142
Reisdorf,Reisdorf,in den Roedergen,terre labourable,142
Reisdorf,Reisdorf,im Belenfeld,terre labourable,142
Reisdorf,Reisdorf,in den Heyden,terre labourable,142
Reisdorf,Reisdorf,Reisdorf,jardin,142
Reisdorf,Reisdorf,im Fron,pré,142
Reisdorf,Reisdorf,Kortenhecken,pré,142
Reisdorf,Reisdorf,Wangersberg,broussailles,142
Reisdorf,Reisdorf,in der Ey,terre labourable,142
Reisdorf,Reisdorf,obent dem Dodweg,terre labourable,142
Reisdorf,Reisdorf,Scheidberg,terre labourable,142
Reisdorf,Bigelbach,Bigelbach,chapelle,142
Reisdorf,Hoestorf,Hoesdorf,cimetière,142
Reisdorf,Reisdorf,Reisdorf,cimetière,143
Schieren,Schieren,im Reuteschgritt,pré,145
Schieren,Schieren,im Reuteschgritt,pré,145
Schieren,Schieren,in der holschick,terre labourable,145
Schieren,Schieren,in den Stenckeln,terre labourable,145
Schieren,Schieren,in den Stenckeln,terre labourable,145
Schieren,Schieren,in den Widenhoven,terre labourable,145
Schieren,Schieren,in den Widenhoven,terre labourable,145
Schieren,Schieren,in den Widenhoven,terre plantée,145
Schieren,Schieren,auf Langert,terre labourable,145
Schieren,Schieren,in der Wieschen,pré,145
Schieren,Schieren,Backaus,terre labourable,145
Schieren,Schieren,Backaus,terre labourable,145
Schieren,Schieren,auf der hohlschick,terre labourable,145
Schieren,Schieren,in Ovensegerberg,terre labourable,145
Schieren,Schieren,Kirchenland,haie,145
Schieren,Schieren,in Niederschieren,jardin du presbytère,146
Schieren,Schieren,in Niederschieren,maison/place,146
Schieren,Schieren,in Niederschieren,cimetière,146
Schieren,Schieren,in Niederschieren,masure,146
Schieren,Schieren,auf der hohlschick,église/place,146
Vianden,Vianden,Küntzerbach,terre labourable,147
Vianden,Vianden,Vianden,maison/place,147
Vianden,Vianden,beim Schloss,jardin,147
Vianden,Vianden,Kirchenberg,haie,147
Vianden,Vianden,bei der Neukirch,jardin,147
Vianden,Vianden,Amesland,terre labourable,147
Vianden,Vianden,Amesland,terre plantée,147
Vianden,Vianden,Amesland,pré,147
Vianden,Vianden,hinter der Follmuhle,pré,147
Vianden,Vianden,vianden,église/place,147
Vianden,Vianden,faubourg,chapelle,147
Vianden,Vianden,bei der Neikirch,chapelle,147
Beaufort,Beaufort,auf der Altbour,chapelle,149
Beaufort,Beaufort,Im Land,cimetière,149
Beaufort,Beaufort,Beaufort,église,149
Beaufort,Beaufort,Beaufort,jardin,149
Beaufort,Beaufort,Beaufort,maison/place,149
Beaufort,Dillingen,Im Burberg,terre labourable,149
Beaufort,Dillingen,Heiligenfeld,terre labourable,149
Beaufort,Dillingen,in Dillingen,chapelle,149
Beaufort,Dillingen,in Dillingen,cimetière,149
Beaufort,Beaufort,Hinter dem Kosselt,terre labourable,149
Beaufort,Beaufort,beim Jans Kreutz,terre labourable,149
Beaufort,Beaufort,In der Holtgenbach,pré,149
Beaufort,Beaufort,auf Kämeschmoler,terre labourable,149
Beaufort,Beaufort,Hinter dem Neuenweg,terre labourable,149
Beaufort,Beaufort,in Bauchhold,pré,149
Beaufort,Beaufort,im Hangert,jardin,149
Beaufort,Beaufort,im Hangert,jardin,149
Beaufort,Beaufort,im Hangert,jardin,149
Beaufort,Beaufort,In der Dump,jardin,149
Beaufort,Beaufort,Hinter Eischen,terre labourable,149
Beaufort,Beaufort,Bei der Tollheck,terre labourable,149
Bech,Bech,Buschwiesen,pré,151
Bech,Bech,oben dem Busch,pré,151
Bech,Bech,in den Bercken,terre labourable,151
Bech,Bech,in Follwassen,terre labourable,151
Bech,Bech,im Steifland,terre labourable,151
Bech,Bech,Brachwies,pré,151
Bech,Bech,Hockeschgrund,terre labourable,151
Bech,Bech,Paffenwies,pré,151
Bech,Bech,Roderhoicht,terre labourable,151
Bech,Bech,Schinkaul,terre labourable,151
Bech,Bech,in obersten Bauch,pré,151
Bech,Bech,in obersten Bauch,pré,151
Bech,Bech,Roderhoicht,terre labourable,151
Bech,Bech,Bech,pré,151
Bech,Bech,Bech,jardin,151
Bech,Bech,Bech,église,151
Bech,Bech,Bech,maison,151
Bech,Bech,Bech,cimetière,151
Bech,Bech,Bech,église/place,151
Manternach,Berbourg,Stockigwies,pré,152
Manternach,Berbourg,Stockigfelder,terre labourable,152
Bech,Hemstal,vor Alpig,terre labourable,152
Bech,Hemstal,im Pütz,pré,152
Bech,Hemstal,im Pütz,pré,152
Bech,Hemstal,im Dorf,jardin,152
Bech,Hemstal,in der Domp,terre labourable,152
Bech,Hemstal,im Krickert,pré,152
Bech,Hemstal,im Krickert,terre labourable,152
Bech,Hemstal,im Krickert,terre labourable,152
Bech,Hemstal,in der Mülchen,terre labourable,152
Bech,Hemstal,auf der Rausch,,152
Bech,Hemstal,in den Geichen,terre labourable,152
Bech,Hemstal,in Grockert,terre labourable,152
Bech,Hemstal,in der Langenbach,pré,152
Bech,Hemstal,in der Langenbach,pré,152
Bech,Hemstal,in der Alzik,terre labourable,152
Bech,Hemstal,Marcherland,terre labourable,152
Bech,Hemstal,im Heischeltergrund,vaine,152
Bech,Hemstal,im Heischeltergrund,terre labourable,152
Bech,Hemstal,im Heischeltergrund,vaine,152
Bech,Hemstal,Hemsthalerschild,bois,152
Bech,Hemstal,Marscherwaldes,bois,152
Bech,Hemstal,Marscherland,terre labourable,152
Bech,Hemstal,längst der Echernacher stross,terre labourable,152
Bech,Hemstal,auf der Redoute,terre labourable,152
Bech,Hemstal,im Dorf,grange,153
Bech,Hemstal,im Dorf,église,153
Bech,Hemstal,im Dorf,cimetière,153
Bech,Hemstal,im Dorf,jardin,153
Bech,Hemstal,im Dorf,maison/place,153
Bech,Rippig,in der Langenbach,pré,153
Bech,Rippig,auf dem Bongert,jardin,153
Bech,Rippig,auf dem Bongert,chapelle,153
Bech,Zittig,im Dorf,chapelle,153
Bech,Zittig,in Wouer,terre labourable,153
Bech,Zittig,auf Wouerhacht,terre labourable,153
Bech,Hemstal,Im Pütz,pré,154
Bech,Hemstal,Im Hemsthalgrund,pré,154
Bech,Hemstal,auf der Rausch,pré,154
Bech,Altrier,auf der Schlammfuhr,terre labourable,154
Bech,Altrier,auf der Redoute,terre labourable,154
Berdorf,Berdorf,In Hantert,terre labourable,155
Berdorf,Berdorf,In der Hasselwies,pré,155
Berdorf,Berdorf,Im Dorf,pré,155
Berdorf,Berdorf,Im Dorf,maison/place,155
Berdorf,Berdorf,auf dem Leiwerberg,terre labourable,156
Berdorf,Berdorf,In Eschebour,terre labourable,156
Berdorf,Bollendorf-Pont,Im Goer,vaine,156
Berdorf,Bollendorf-Pont,im Rubenfeld,terre labourable,156
Berdorf,Bollendorf-Pont,im Muckenberg,terre labourable,156
Berdorf,Bollendorf-Pont,bei den Arken,terre labourable,156
Consdorf,Breidweiler,in dem Scheid,terre labourable,157
Consdorf,Breidweiler,Honigwies,terre labourable,157
Consdorf,Breidweiler,in Brouch,pré,157
Consdorf,Breidweiler,Im Scheid,terre labourable,157
Consdorf,Breidweiler,Breidweiler,maison du vicaire,157
Consdorf,Breidweiler,Breidweiler,jardin,157
Consdorf,Breidweiler,in der Hagt,église/place,157
Consdorf,Breidweiler,Breidweiler,cimetière,157
Consdorf,Consdorf et Scheidgen,auf der Höhe,pré,158
Consdorf,Consdorf et Scheidgen,Brüchergraecht,terre labourable,158
Consdorf,Consdorf et Scheidgen,Schwarzacht,terre labourable,158
Consdorf,Consdorf et Scheidgen,Hinter Bichel,cimetière,158
Consdorf,Consdorf et Scheidgen,hinter der Kirch,jardin,158
Consdorf,Consdorf et Scheidgen,hinter der Kirch,église,158
Consdorf,Consdorf et Scheidgen,hinter der Kirch,cimetière,158
Consdorf,Consdorf et Scheidgen,hinter Pastosch,maison/place,158
Consdorf,Consdorf et Scheidgen,hinter Pastosch,jardin du presbytère,158
Bech,Hemstal,Marcherland,terre labourable,158
Consdorf,Colbette,in Colbet,chapelle,158
Echternach,Echternach,beim Heiligenkreitz,pré,159
Echternach,Echternach,Thrau,terre labourable,159
Echternach,Echternach,im Kroedenpuhl,jardin,159
Echternach,Echternach,in hahnen gaesgen,jardin,159
Echternach,Echternach,hinter der Kapelle,terre labourable,159
Echternach,Echternach,bei Lauterborn,bois,159
Echternach,Echternach,hinter der Oligsmuhl,bois,159
Echternach,Echternach,Schwartzacht,terre labourable,159
Echternach,Echternach,im Hartberg,bois,159
Echternach,Echternach,hinter im Hartberg,terre labourable,159
Echternach,Echternach,hinter den Lütschen,terre labourable,159
Echternach,Echternach,hinter dem Kefferborn,terre labourable,159
Echternach,Echternach,oberste Gemein,jardin,160
Echternach,Echternach,unterste Gemein,jardin,160
Echternach,Echternach,vor Erstrasserthor,jardin,160
Echternach,Echternach,Echternach,jardin,160
Echternach,Echternach,Alvergasse,jardin,160
Echternach,Echternach,Alff,jardin,160
Echternach,Echternach,Thoul,terre labourable,160
Echternach,Echternach,ob der Sträfgen,jardin,160
Echternach,Echternach,Schinkaul,terre labourable,160
Echternach,Echternach,neben der Bach,jardin,160
Echternach,Echternach,Kapellegarten,jardin,160
Echternach,Echternach,beim Heiligenkreutz,jardin/terre labourable,160
Echternach,Echternach,am Thrierscheweg,jardin/terre labourable,160
Echternach,Echternach,auf dem Odel,jardin/terre labourable,160
Echternach,Echternach,auf der Gleicht,jardin/terre labourable,160
Echternach,Echternach,am Girstenweg,jardin/terre labourable,160
Echternach,Echternach,auf der simpelbach,jardin/terre labourable,160
Echternach,Echternach,die Alverbergen,jardin/terre labourable,160
Echternach,Echternach,auf Alverbergen,jardin/terre labourable,160
Echternach,Echternach,bei Lauterborn,pré,160
Echternach,Echternach,Echternach,jardin,160
Echternach,Echternach,Alvergasse,jardin,160
Echternach,Echternach,auf dem Odel,terre labourable,160
Echternach,Echternach,bei der Schlimmühle,cimetière,161
Echternach,Echternach,hinter der Kapelle,jardin,161
Echternach,Echternach,Muttergotteskapelle,chapelle,161
Echternach,Echternach,Echternach,maison/cour,161
Rospert-Mompach,Born,In der Aue,terre labourable,163
Rospert-Mompach,Born,unter dem Salzwasser,pâture,163
Rospert-Mompach,Born,auf felzet,terre labourable,163
Rospert-Mompach,Born,auf Schos,terre labourable,163
Rospert-Mompach,Born,Im Wingerberg,vigne,163
Rospert-Mompach,Born,auf dem Kirchhof,terre labourable,163
Rospert-Mompach,Born,auf Kemment,terre labourable,163
Rospert-Mompach,Born,auf dem Grum,terre labourable,163
Rospert-Mompach,Born,Schlimfuhr,terre labourable,163
Rospert-Mompach,Born,auf der heid,terre labourable,163
Rospert-Mompach,Born,unter dem Linterweg,,163
Rospert-Mompach,Born,Kimmelterberg,,163
Rospert-Mompach,Born,bei Berlerbourg,terre labourable,163
Rospert-Mompach,Born,in den Luchhecken,,163
Rospert-Mompach,Born,In Kremel,terre labourable,163
Rospert-Mompach,Born,Im Gertfeld,terre labourable,163
Rospert-Mompach,Born,Im Eder,terre labourable,163
Rospert-Mompach,Born,auf dem Herrenvinger,terre labourable,163
Rospert-Mompach,Born,auf den Weisfeldern,terre labourable,163
Rospert-Mompach,Born,auf den Weisfeldern,terre labourable,163
Rospert-Mompach,Born,unter dem Linterweg,terre labourable,163
Rospert-Mompach,Born,Kimelterberg,,163
Rospert-Mompach,Born,bei Berlerweg,terre labourable,163
Rospert-Mompach,Born,bei Berlerweg,terre labourable,163
Rospert-Mompach,Born,In den Luhhecken,terre labourable,164
Rospert-Mompach,Born,unter dem Salzwasser,pré,164
Rospert-Mompach,Born,In der Aue längs Sauer,terre labourable,164
Rospert-Mompach,Born,In der Aue,terre labourable,164
Rospert-Mompach,Born,Au dem Salzwasser,terre labourable,164
Rospert-Mompach,Born,Im Wingerberg,vigne,164
Rospert-Mompach,Born,auf dem Kirchhof,terre labourable,164
Rospert-Mompach,Born,auf dem Grum,terre labourable,164
Rospert-Mompach,Born,auf der Heid,terre labourable,164
Rospert-Mompach,Born,auf den Millen,terre labourable,164
Rospert-Mompach,Born,Berlerbourg,terre labourable,164
Rospert-Mompach,Born,Im Gertfeld,terre labourable,164
Rospert-Mompach,Born,auf den Weisfeldern,terre labourable,164
Rospert-Mompach,Born,auf den Weisfeldern,terre labourable,165
Rospert-Mompach,Born,auf der Hoster,terre labourable,165
Rospert-Mompach,Born,auf dem Wirtgen,pré,165
Rospert-Mompach,Born,Born,jardin,165
Rospert-Mompach,Born,auf Rampelsberg,terre labourable,165
Rospert-Mompach,Born,Born,maison/place,165
Rospert-Mompach,Herborn,auf den Mauren,terre labourable,166
Rospert-Mompach,Herborn,in Kreitzweiler,pré,166
Rospert-Mompach,Herborn,auf Paffenberg,terre labourable,166
Rospert-Mompach,Herborn,in Herbrn,jardin,166
Rospert-Mompach,Herborn,im Schlom,pré,166
Rospert-Mompach,Herborn,in Raehr,pré,166
Rospert-Mompach,Herborn,in der Herberg,pré,166
Rospert-Mompach,Herborn,beim Scheidgen,terre labourable,166
Rospert-Mompach,Herborn,vor dem Kirchhofen,terre labourable,166
Rospert-Mompach,Herborn,In den Geren,pré,166
Rospert-Mompach,Herborn,in Herborn,jardin,166
Rospert-Mompach,Herborn,In Herborn,maison,166
Rospert-Mompach,Moersdorf,beim Echternacherweg,terre labourable,167
Rospert-Mompach,Moersdorf,beim Weyerburn,pré,167
Rospert-Mompach,Moersdorf,in der Brachtenwies,pré,167
Rospert-Mompach,Moersdorf,im Langenhoß,pré,167
Rospert-Mompach,Moersdorf,Unter den Lehren,terre labourable,167
Rospert-Mompach,Moersdorf,auf den Weisfeldern,terre labourable,167
Rospert-Mompach,Moersdorf,bei der Millen,jardin,167
Rospert-Mompach,Moersdorf,im Peterberg,terre labourable,167
Rospert-Mompach,Moersdorf,im oberstern flohr,terre labourable,167
Rospert-Mompach,Moersdorf,im oberstern flohr,terre labourable,167
Rospert-Mompach,Moersdorf,im flohrberg,vaine,167
Rospert-Mompach,Moersdorf,untersten flohr,terre labourable,167
Rospert-Mompach,Moersdorf,untersten flohr,terre labourable,167
Rospert-Mompach,Moersdorf,untersten flohr,pré,167
Rospert-Mompach,Moersdorf,im Acker,terre labourable,167
Rospert-Mompach,Moersdorf,in den Schlerwisen,pré,167
Rospert-Mompach,Moersdorf,Sartdorf,pré,167
Rospert-Mompach,Moersdorf,Sartdorf,terre labourable,167
Rospert-Mompach,Moersdorf,auf Ebent,terre labourable,167
Rospert-Mompach,Moersdorf,auf Heselberg,terre labourable,167
Rospert-Mompach,Moersdorf,im Mehlbeutel,terre labourable,167
Rospert-Mompach,Moersdorf,auf der Hüt,terre labourable,167
Rospert-Mompach,Moersdorf,auf der Hüt,terre labourable,167
Rospert-Mompach,Moersdorf,auf der Hüt,terre labourable,167
Rospert-Mompach,Moersdorf,auf der Hüt,terre labourable,167
Rospert-Mompach,Moersdorf,auf Giverwangert,terre labourable,167
Rospert-Mompach,Moersdorf,auf der Neuwies,terre labourable,167
Rospert-Mompach,Moersdorf,untersten Flohr,terre labourable,167
Rospert-Mompach,Moersdorf,untersten Flohr,terre labourable,167
Rospert-Mompach,Moersdorf,untersten Flohr,terre labourable,167
Rospert-Mompach,Moersdorf,Bourgarten,terre labourable,167
Rospert-Mompach,Moersdorf,Bourgarten,terre labourable,167
Rospert-Mompach,Moersdorf,Bourgarten,terre labourable,167
Rospert-Mompach,Moersdorf,In Ausselt,jardin,168
Rospert-Mompach,Moersdorf,Untersten Flohr,terre labourable,168
Rospert-Mompach,Moersdorf,im obersten Flohr,terre labourable,168
Rospert-Mompach,Moersdorf,auf Giwerwangert,terre labourable,168
Rospert-Mompach,Moesdorf,Moesdorf,maison et place du presbytère,168
Rospert-Mompach,Mompach,auf dem Paffenberg,terre labourable,168
Rospert-Mompach,Mompach,auf dem Alecker,terre labourable,168
Rospert-Mompach,Mompach,Girsterberg,terre labourable,168
Rospert-Mompach,Mompach,obent dem Dorf,pré,168
Rospert-Mompach,Mompach,In der Klop,terre labourable,168
Rospert-Mompach,Mompach,auf der Stross,terre labourable,168
Rospert-Mompach,Mompach,in der Klingelbach,terre labourable,168
Rospert-Mompach,Mompach,Lansurweg,terre labourable,168
Rospert-Mompach,Mompach,Güvigerberg,terre labourable,168
Rospert-Mompach,Mompach,Kirchhofen,terre labourable,168
Rospert-Mompach,Mompach,Mompach,cimetière,169
Rospert-Mompach,Mompach,Vor den honsrecken,cimetière,169
Rospert-Mompach,Mompach,Mompach,maison du presbytère,169
Rospert-Mompach,Dickweiler,Dickweiler,jardin,171
Rospert-Mompach,Dickweiler,beim unsteren Büsch,terre labourable,171
Rospert-Mompach,Dickweiler,im Rübenfeld,terre labourable,171
Rospert-Mompach,Dickweiler,Dickweiler,église,171
Echternach,Echternach,In den Schlammfuhren,terre labourable,171
Rospert-Mompach,Girst,Girsterberg,chapelle,171
Rospert-Mompach,Girst,Hinklerwies,pré,172
Rospert-Mompach,Girst,oben Hinkelhaus,pré,172
Rospert-Mompach,Girst,in den Leienfelder,pré,172
Rospert-Mompach,Girst,unter dem Karelsweg,pré,172
Rospert-Mompach,Girst,auf den Gleichen,terre labourable,172
Rospert-Mompach,Girst,im Dorf,jardin,172
Rospert-Mompach,Girst,auf dem Marengaichen,terre labourable,172
Rospert-Mompach,Girst,auf dem Markt,terre labourable,172
Rospert-Mompach,Girst,unter der Mauerheck,terre labourable,172
Rospert-Mompach,Girst,auf Endberg,terre labourable,172
Rospert-Mompach,Girst,auf der Huelsbach,pré,172
Rospert-Mompach,Girst,unter dem Karlsweg,terre labourable,172
Rospert-Mompach,Girst,oben dem Markt,maison/place,173
Rospert-Mompach,Osweiler,Punesgen,jardin,173
Rospert-Mompach,Osweiler,bei der Kirch,cimetière,173
Rospert-Mompach,Osweiler,In Majen,,174
Rospert-Mompach,Osweiler,Konenpesch,terre labourable,174
Rospert-Mompach,Osweiler,Pippenbach,terre labourable,174
Rospert-Mompach,Osweiler,Punesgen,terre labourable,174
Rospert-Mompach,Osweiler,Spitzenberg,terre labourable,174
Rospert-Mompach,Osweiler,Kirchenflur,terre labourable,174
Rospert-Mompach,Osweiler,im Mompacherberg,terre labourable,174
Rospert-Mompach,Osweiler,Nossem,terre labourable,174
Rospert-Mompach,Osweiler,beim Neuenweg,pré,174
